#	Country	Date	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
167	Isle of Man	02-03-2022	23,099	+130	79 		22,464	+80	556		269,279	921	150,753	1,757,417	85,781 	Europe
168	Timor-Leste	02-03-2022	22,732	+16	129 	+1	22,232	+47	371	9	16,712	95	248,770	182,894	1,360,187 	Asia
169	Saint Lucia	02-03-2022	22,729	+17	360 	+2	22,257	+11	112	4	122,844	1,946	136,142	735,811	185,023 	North America
170	Burkina Faso	02-03-2022	20,751		375 		20,309		67		949	17	248,995	11,393	21,855,548 	Africa
171	Taiwan	02-03-2022	20,582	+49	853 		18,523	+83	1,206		862	36	11,663,797	488,260	23,888,484 	Asia
172	Cayman Islands	02-03-2022	19,373		17 		8,553		10,803	2	289,128	254	222,773	3,324,722	67,005 	North America
173	Nicaragua	02-03-2022	18,105		221 		4,225		13,659		2,680	33			6,755,622 	North America
174	Tajikistan	02-03-2022	17,388		124 		17,263		1		1,757	13			9,893,662 	Asia
175	South Sudan	02-03-2022	16,989	+11	137 		13,271		3,581	1	1,489	12	341,787	29,950	11,411,968 	Africa
176	Equatorial Guinea	02-03-2022	15,885	+1	183 	+1	15,664		38	5	10,736	124	273,437	184,813	1,479,537 	Africa
177	Djibouti	02-03-2022	15,547		189 		15,354	+2	4		15,364	187	285,800	282,442	1,011,889 	Africa
178	Gibraltar	02-03-2022	15,526	+38	101 		14,926	+40	499	10	461,068	2,999	516,443	15,336,550	33,674 	Europe
179	San Marino	02-03-2022	14,369		112 		13,994	 	263	4	421,997	3,289	136,485	4,008,370	34,050 	Europe
180	CAR	02-03-2022	14,225		113 		6,859		7,253	2	2,863	23	81,294	16,359	4,969,368 	Africa
181	 Grenada	02-03-2022	13,690		216 		13,336		138	4	120,734	1,905	136,411	1,203,025	113,390 	North America
182	Bhutan	02-03-2022	13,535	+398	6 		9,298	+621	4,231	3	17,226	8	1,995,291	2,539,385	785,738 	 Asia
183	Liechtenstein	02-03-2022	12,141	+127	78 		11,678	+85	385	7	316,915	2,036	80,413	2,099,008	38,310 	Europe
184	Gambia	02-03-2022	11,939		365 		11,559		15	4	4,720	144	137,657	54,422	2,529,459 	Africa
185	Yemen	02-03-2022	11,771		2,135 		8,696	+3	940	23	381	69	265,253	8,579	30,917,692 	Asia
186	Greenland	02-03-2022	11,759	+12	19 		2,761		8,979	7	206,537	334	164,926	2,896,793	56,934 	North America
187	Bermuda	02-03-2022	11,561		123 		11,271		167		186,784	1,987	800,448	12,932,353	61,895 	North America
188	Dominica	02-03-2022	11,108		57 		10,712		339		153,674	789	167,204	2,313,186	72,283 	North America
189	Saint Martin	02-03-2022	9,877		63 		1,399		8,415	7	248,403	1,584	78,366	1,970,877	39,762 	North America
190	Eritrea	02-03-2022	9,705	+1	103 		9,598	+1	4		2,675	28	23,693	6,531	3,628,036 	Africa
191	Sint Maarten	02-03-2022	9,569		85 		9,436	+3	48	10	219,045	1,946	62,056	1,420,533	43,685 	North America
192	Monaco	02-03-2022	9,473	+28	51 		9,241	+14	181	4	238,585	1,284	54,960	1,384,209	39,705 	Europe
193	Niger	02-03-2022	8,759	+3	307 		8,433		19	1	341	12	229,438	8,941	25,661,634 	Africa
194	Comoros	02-03-2022	8,033		160 		7,855		18		 8,922	178			900,388 	Africa
195	Guinea-Bissau	02-03-2022	8,027	+5	167 		7,013	+11	847	6	3,925	82	124,286	60,767	2,045,296 	Africa
196	Sierra Leone	02-03-2022	7,665	 	125 		N/A	N/A	N/A		929	15	259,958	31,523	8,246,612 	Africa
197	Caribbean Netherlands	02-03-2022	7,599	+6	31 		7,545		23		285,376	1,164	30,126	1,131,365	26,628 	North America
198	Antigua and Barbuda	02-03-2022	7,449	+2	135 		7,284	+8	30	1	75,032	1,360	18,901	190,385	99,278 	North America
199	Liberia	02-03-2022	7,384		294 		5,747		1,343	2	 1,405	56	139,824	26,607	5,255,225 	Africa
200	Solomon Islands	02-03-2022	7,258		106 		1,761		5,391	2	10,153	148	5,117	7,158	714,874 	Australia/Oceania
201	Chad	02-03-2022	7,255		190 		4,874		2,191		422	11	191,341	11,119	17,208,869 	Africa
202	St. Vincent Grenadines	02-03-2022	6,741	+1	106 		6,623	+19	12		60,443	950	98,236	880,835	111,526 	North America
203	British Virgin Islands	02-03-2022	6,085		62 		N/A	N/A	N/A	6	199,077	2,028	99,936	3,269,515	30,566 	North America
204	Sao Tome and Principe	02-03-2022	5,934		72 		5,853		9		26,265	319	29,036	128,521	225,924 	Africa
205	Turks and Caicos	02-03-2022	5,867		36 		5,787		44	4	148,201	909	419,792	10,604,021	39,588 	North America
206	Saint Kitts and Nevis	02-03-2022	5,530		42 		5,484	+1	4	1	102,740	780	65,141	1,210,237	53,825 	North America
207	Palau	02-03-2022	3,823	+14	6 		3,313	+173	504	5	209,629	329	37,269	2,043,593	18,237 	Australia/Oceania
208	St. Barth	02-03-2022	3,758		6 		N/A	N/A	N/A		378,564	604	56,491	5,690,642	9,927 	North America
209	Kiribati	02-03-2022	2,953	+13	11 		2,241	+72	701	4	 24,107	90			122,496 	Australia/Oceania
210	Anguilla	02-03-2022	2,555		9 		2,528		18	4	167,805	591	51,382	3,374,622	15,226 	North America
211	Saint Pierre Miquelon	02-03-2022	1,087		1 		1,065		21	1	189,142	174	17,358	3,020,358	5,747 	North America
212	Diamond Princess	02-03-2022	712		13 		699		0						 	
213	Wallis and Futuna	02-03-2022	454		7 		438		9		41,606	641	20,508	1,879,399	10,912 	Australia/Oceania
214	Tonga	02-03-2022	355		 		177		178		3,297			 	107,687 	Australia/Oceania
215	Montserrat	02-03-2022	164		2 		161		1		32,820	400	8,359	1,672,804	4,997 	North America
216	Falkland Islands	02-03-2022	109		 		N/A	N/A	N/A		29,879		8,632	2,366,228	3,648 	South America
217	Macao	02-03-2022	81		 		79		2		122		5,318	8,008	664,054 	Asia
 218	Cook Islands	02-03-2022	71	+18	 		4		67		4,036		2,224	126,428	17,591 	Australia/Oceania
219	Samoa	02-03-2022	33		 		28	+25	5		165				200,607 	Australia/Oceania
220	Vatican City	02-03-2022	29		 		28		1		36,070				804 	Europe
221	Vanuatu	02-03-2022	18		1 		6		 11		56	3	23,000	72,084	319,072 	Australia/Oceania
222	Western Sahara	02-03-2022	10		1 		8		1		16	2			621,743 	Africa
223	MS Zaandam	02-03-2022	9		2 		7		0						 	
224	Marshall Islands	02-03-2022	7		 		7		0		117				59,854 	Australia/Oceania
225	Saint Helena	02-03-2022	2		 		2		0		327				6,107 	Africa
226	Micronesia	02-03-2022	1		 		1		0		9				117,028 	Australia/Oceania
1	USA	03-03-2022	80,794,479	+52,593	980,471 	+1,885	53,945,789	+206,050	25,868,219	7,161	241,728	2,933	952,798,272	2,850,671	334,236,503 	North America
2	India	03-03-2022	42,945,160	+6,561	514,419 	+173	42,353,620	+14,947	77,121	8,944	30,618	367	769,167,052	548,384	1,402,606,131 	Asia
3	Brazil	03-03-2022	28,842,160	+30,995	650,052 	+335	26,668,010	+162,005	1,524,098	8,318	134,102	3,022	63,776,166	296,528	215,076,719 	South America
4	France	03-03-2022	22,840,306	+57,697	138,762 	+186	21,233,702	+152,816	1,467,842	2,484	348,632	2,118	246,629,975	3,764,529	65,514,171 	Europe
5	UK	03-03-2022	19,029,040	+43,923	161,704 	+74	17,537,214		1,330,122	278	277,877	2,361	483,496,650	7,060,391	68,480,157 	Europe
6	Russia	03-03-2022	16,592,824	+97,455	353,230 	+784	13,931,995	+183,530	2,307,599	2,300	113,619	2,419	273,400,000	1,872,106	146,038,728 	Europe
7	Germany	03-03-2022	15,173,170	+198,457	123,976 	+255	11,470,300	+230,800	3,578,894	2,494	180,139	1,472	104,701,826	1,243,042	84,230,316 	Europe
8	Turkey	03-03-2022	14,206,121	+56,780	94,837 	+189	13,505,997	+68,268	605,287	1,011	165,474	 1,105	144,621,913	1,684,572	85,850,820 	Asia
9	Italy	03-03-2022	12,869,006	+37,517	155,214 	+214	11,651,094	+49,352	1,062,698	681	213,368	2,573	188,282,525	3,121,721	60,313,686 	Europe
10	Spain	03-03-2022	11,054,888	+18,803	100,037 	+154	9,739,955	+60,708	1,214,896	902	236,292	2,138	471,036,328	10,068,116	46,784,953 	Europe
11	Argentina	03-03-2022	8,912,317	+8,141	126,390 	+133	8,694,508	+5,784	91,419	1,101	194,225	2,754	34,323,218	748,000	45,886,668 	South America
12	Iran	03-03-2022	7,066,975	+6,234	137,267 	+203	6,678,078	+12,376	251,630	6,234	82,381	1,600	47,415,942	552,739	85,783,612 	Asia
13	Netherlands	03-03-2022	6,446,603	+48,489	21,582 	+12	4,538,199	+121,261	1,886,822	164	374,845	1,255	21,107,399	1,227,314	17,198,043 	Europe
14	Colombia	03-03-2022	6,067,023	+1,222	138,899 	+45	5,893,989	+1,459	34,135	342	117,155	2,682	33,250,588	642,073	51,786,322 	South America
 15	Poland	03-03-2022	5,694,759	+14,729	111,864 	+277	5,087,126	+13,819	495,769	720	150,745	2,961	33,800,174	894,716	37,777,543 	Europe
16	Indonesia	03-03-2022	5,630,096	+40,920	149,036 	+376	4,944,237	+42,935	536,823	2,911	20,227	535	85,688,211	307,853	278,341,678 	Asia
17	Mexico	03-03-2022	5,521,744	+13,115	318,531 	+382	4,796,078	+14,514	407,135	4,798	42,090	2,428	15,120,948	115,261	131,189,291 	North America
18	Japan	03-03-2022	5,067,735	+61,843	23,860 	+227	4,344,917	+80,301	698,958	1,452	40,274	190	39,164,027	311,242	125,831,319 	Asia
19	Ukraine	03-03-2022	4,809,624		105,505 		4,058,020		646,099	177	111,087	2,437	19,521,252	450,879	43,295,968 	Europe
20	Vietnam	03-03-2022	3,766,841	+112,009	40,452 	+114	2,516,785	+36,902	1,209,604	3,949	38,127	409	79,510,748	804,784	98,797,607 	Asia
21	South Africa	03-03-2022	3,677,686	+1,995	99,458 	+28	3,552,788	+1,749	25,440	546	60,734	1,642	23,138,425	382,111	60,554,202 	Africa
22	Philippines	03-03-2022	3,663,916	+862	56,504 	+53	3,556,560	+1,593	50,852	298	32,711	504	28,203,435	251,793	112,010,322 	Asia
23	Israel	03-03-2022	3,651,231	+9,927	10,237 	+19	3,577,832	+19,892	63,162	549	391,511	1,098	41,373,364	4,436,346	9,326,000 	Asia
24	Czechia	03-03-2022	3,599,572	+11,626	38,771 	+33	3,468,870	+5,788	91,931	202	335,091	3,609	52,701,504	4,906,078	10,742,084 	Europe
25	Belgium	03-03-2022	3,563,841	+6,527	30,199 	+20	3,064,133	+38,329	469,509	240	305,289	2,587	31,755,449	2,720,265	11,673,662 	Europe
26	Peru	03-03-2022	3,520,604	+1,883	210,851 	+107	N/A	 N/A	N/A	908	104,355	6,250	27,460,384	813,959	33,736,832 	South America
27	Malaysia	03-03-2022	3,496,090	+27,500	32,942 	+115	3,169,669	+27,557	293,479	360	105,760	997	49,993,560	1,512,357	33,056,709 	Asia
 28	S. Korea	03-03-2022	3,492,686	+219,237	8,266 	+96	969,524		2,514,896	762	68,027	161	15,804,065	307,815	51,342,704 	Asia
29	Canada	03-03-2022	3,303,785	+6,911	36,729 	+91	3,155,407	+7,175	111,649	666	86,275	959	58,276,405	1,521,838	38,293,437 	North America
30	Portugal	03-03-2022	3,282,457	+8,833	21,111 	+25	2,787,805	+679	473,541	90	323,485	2,080	37,805,639	3,725,733	10,147,169 	Europe
31	Australia	03-03-2022	3,261,350	+25,255	5,272  	+60	3,052,327	+21,711	203,751	121	125,472	203	63,684,012	2,450,071	25,992,716 	Australia/Oceania
32	Chile	03-03-2022	3,099,407	+21,697	42,411 	+30	2,125,988	+28,601	931,008	1,100	159,849	2,187	33,144,325	1,709,390	19,389,568 	South America
33	Thailand	03-03-2022	2,934,544	+22,197	23,024 	+45	2,692,739	+19,093	218,781	687	41,867	328	17,270,775	246,402	70,091,808 	Asia
34	Switzerland	03-03-2022	2,838,555	+21,668	13,249 	+2	2,212,992	+18,133	612,314	130	324,033	1,512	18,759,026	2,141,425	8,760,067 	Europe
35	Romania	03-03-2022	2,748,777	+6,832	63,677 	+89	2,524,112	+14,066	160,988	858	144,491	3,347	21,154,404	1,111,993	19,023,859 	Europe
36	Austria	03-03-2022	2,744,023	+39,493	14,888 	+47	2,453,789	+30,635	275,346	190	301,806	1,637	160,503,829	17,653,272	9,092,016 	Europe
37	Denmark	03-03-2022	2,670,624	+19,357	4,687 	+38	2,324,520	+40,504	341,417	42	458,383	804	125,558,279	21,550,674	5,826,188 	Europe
38	Greece	03-03-2022	2,454,429	+15,557	25,972 	+58	2,248,111	+18,550	180,346	399	237,413	2,512	66,299,019	6,413,001	10,338,221 	Europe
39	Sweden	03-03-2022	2,453,936	+2,450	17,391 	+2	2,166,537	+24,688	270,008	58	240,483	1,704	18,174,812	1,781,114	10,204,183 	Europe
40	Iraq	03-03-2022	2,305,083	+1,267	25,013 	+14	2,248,816	+2,343	31,254	107	55,245	599	18,004,782	431,511	41,724,991 	Asia
41	Bangladesh	03-03-2022	1,945,108	+732	29,053 	+8	1,826,949	+4,824	89,106	1,275	11,618	174	13,447,872	80,323	167,422,637 	Asia
42	Serbia	03-03-2022	1,916,707	+2,846	15,315 	+35	1,819,694	+8,148	81,698	105	220,851	1,765	8,785,087	1,012,255	8,678,729 	Europe
43	Hungary	03-03-2022	1,793,120	+3,539	44,134 	+83	1,606,084	+11,076	142,902	133	186,405	4,588	10,800,452	1,122,769	9,619,478 	Europe
44	Jordan	03-03-2022	1,638,228	 	13,849 		1,546,429		77,950	694	157,949	1,335	16,319,298	1,573,419	10,371,869 	Asia
45	Georgia	03-03-2022	1,616,159	+3,840	16,231 	+32	1,517,856	+4,692	82,072		406,437	4,082	15,938,025	4,008,146	3,976,408 	Asia
46	Pakistan	03-03-2022	1,510,986	+765	30,218 	+22	1,445,245	+1,961	35,523	981	6,626	133	26,498,814	116,206	228,033,633 	Asia
47	Slovakia	03-03-2022	1,470,892	+12,763	18,567 	+37	1,269,994	+19,910	 182,331	232	269,195	3,398	6,424,827	1,175,836	5,464,048 	Europe
48	Ireland	03-03-2022	1,307,062	+3,342	6,521 	+13	1,176,500	+3,861	124,041	46	259,871	1,297	11,402,648	2,267,079	5,029,664 	Europe
49	Kazakhstan	03-03-2022	1,302,810	+260	13,616 	+10	1,270,379	+1,250	18,815	528	68,029	711	11,575,012	604,414	19,150,815 	Asia
50	Norway	03-03-2022	1,279,169	+22,090	1,664 		88,952		1,188,553	19	232,921	303	9,852,076	1,793,941	5,491,863  	Europe
51	Morocco	03-03-2022	1,161,290	+159	16,002 	+8	1,141,932	+518	3,356	293	30,853	425	11,237,010	298,545	37,639,296 	Africa
52	Bulgaria	03-03-2022	1,096,194	+2,274	35,696 	+59	 848,026	+4,452	212,472	447	159,765	5,203	9,225,405	1,344,558	6,861,291 	Europe
53	Lebanon	03-03-2022	1,072,537	+1,841	10,115 	+11	682,977		379,445	186	158,319	1,493	4,795,578	707,885	6,774,515 	Asia
54	Cuba	03-03-2022	1,070,730	+472	8,496 	+1	1,059,900	+654	2,334	34	94,628	751	12,920,253	1,141,860	11,315,096 	North America
55	Croatia	03-03-2022	1,058,453	+2,510	15,122 	+21	1,031,092	+1,138	12,239	91	260,505	3,722	 4,527,239	1,114,237	4,063,084 	Europe
56	Tunisia	03-03-2022	999,441		27,824 		953,587		18,030	222	83,116	2,314	4,350,544	361,803	12,024,624 	Africa
57	Nepal	03-03-2022	977,199	+123	11,941 	 +3	957,488	+321	7,770	100	32,563	398	5,430,739	180,968	30,009,423 	Asia
58	Belarus	03-03-2022	923,432	+2,169	6,506 	+13	912,797	+3,130	4,129		97,778	689	12,467,117	1,320,090	9,444,144 	Europe
59	Lithuania	03-03-2022	913,300	+6,059	8,465 	+10	823,441	+5,457	81,394	84	343,474	3,184	7,773,941	2,923,629	2,659,004 	Europe
60	Slovenia	03-03-2022	897,124	+1,917	6,327 	+8	857,488	+4,744	33,309	89	 431,431	3,043	2,573,571	1,237,642	2,079,414 	Europe
61	Bolivia	03-03-2022	893,512	+117	21,441 	+3	790,620	+910	81,451	220	74,845	1,796	2,669,468	223,607	11,938,225 	South America
62	UAE	03-03-2022	880,970	+519	2,301 		837,139	+1,613	41,530		87,316	228	138,617,317	13,738,842	10,089,447 	Asia
63	Uruguay	03-03-2022	846,868	+2,468	7,005 	+14	821,270	+4,296	18,593	116	242,392	2,005	5,723,287	1,638,132	3,493,788 	South America
64	Ecuador	03-03-2022	833,860	+569	35,250 	+1	N/A	N/A	N/A	759	46,097	1,949	2,470,170	136,555	18,089,229 	South America
65	Costa Rica	03-03-2022	811,040	+1,909	8,057 	+10	679,146	 +5,852	123,837	117	156,825	1,558	3,712,867	717,932	5,171,611 	North America
66	Azerbaijan	03-03-2022	787,367	+865	9,454 	+16	769,746	+2,044	8,167		76,507	919	6,572,316	638,621	10,291,423 	Asia
 67	Guatemala	03-03-2022	784,024	+3,209	17,018 	+8	726,822	+3,140	40,184	5	42,455	922	3,922,624	212,408	18,467,383 	North America
68	Singapore	03-03-2022	767,663	+19,159	1,040 	+10	701,170	+14,722	65,453	26	129,520	175	23,230,460	3,919,433	5,926,995 	Asia
69	Panama	03-03-2022	756,085	+232	8,098 	+5	743,384	+612	4,603	26	170,755	1,829	5,526,830	1,248,188	4,427,882 	North America
70	Saudi Arabia	03-03-2022	746,066	+476	9,002 	+1	725,107	+719	11,957	522	20,888	252	40,829,579	1,143,148	35,716,793 	Asia
71	Latvia	03-03-2022	673,218	+10,574	5,284 	+28	528,830	+11,093	139,104	65	363,616	2,854	6,752,406	3,647,087	1,851,452 	Europe
72	Finland	03-03-2022	658,559	+1,116	2,381 	+1	46,000		610,178	35	118,551	429	9,973,835	1,795,450	5,555,062 	Europe
73	Sri Lanka	03-03-2022	647,699	+751	16,267 	+23	609,292	+200	22,140		30,038	754	6,282,076	291,338	21,562,841 	Asia
74	Paraguay	03-03-2022	642,573	+389	18,422 	+30	611,450	+975	12,701	132	88,284	2,531	2,534,076	348,160	7,278,472 	South America
75	Kuwait	03-03-2022	 620,980	+528	2,540 	+1	610,295	+946	8,145	49	141,914	580	7,677,822	1,754,628	4,375,756 	Asia
76	Myanmar	03-03-2022	592,139	+1,902	19,375 	+3	540,241	+3,764	32,523		10,763	352	7,165,766	130,245	55,017,496 	 Asia
77	Palestine	03-03-2022	577,035	+957	5,253 	+27	559,868	+4,841	11,914	88	108,899	991	3,078,533	580,986	5,298,812 	Asia
78	Dominican Republic	03-03-2022	575,157	+245	4,370 	+1	568,947	+143	1,840	30	52,149	396	3,124,587	283,303	11,029,126 	North America
79	Bahrain	03-03-2022	519,584	+1,949	1,455 		491,996	+2,665	26,133	17	288,665	808	9,418,465	5,232,606	1,799,957 	Asia
80	Venezuela	03-03-2022	515,762	+180	5,641 	+2	504,117	+416	6,004	230	18,224	199	3,359,014	118,686	28,301,690 	South America
81	Estonia	03-03-2022	504,147	+5,068	2,259 	+9	379,844	+2,583	122,044	25	379,623	1,701	3,117,398	2,347,401	1,328,021 	Europe
82	Moldova	03-03-2022	502,956	+570	11,242 	+14	478,895	+1,351	12,819	120	125,165	2,798	3,036,542	755,671	4,018,341 	Europe
83	Libya	03-03-2022	495,972	+857	6,276 	+7	468,868	+2,740	20,828	123	70,582	893	2,429,941	345,805	7,026,916 	Africa
84	Egypt	03-03-2022	486,381	+1,288	24,132 	+22	416,471	+981	45,778	122	4,608	229	3,693,367	34,992	105,548,117 	Africa
85	Ethiopia	03-03-2022	468,786	+16	7,467 	+4	419,509	+946	41,810	82	3,916	62	4,516,402	37,730	119,703,224 	Africa
86	Mongolia	03-03-2022	464,771	+255	2,171 	+1	313,256		149,344	192	138,070	645	4,030,048	1,197,207	3,366,207 	Asia
87	Armenia	03-03-2022	420,498	+342	8,493 	+15	403,671	+755	8,334		141,464	2,857	2,902,684	976,522	2,972,471 	Asia
88	Honduras	03-03-2022	412,733		10,778 		127,988		273,967	105	40,596	1,060	1,263,329	124,258	10,166,946 	North America
89	Oman	03-03-2022	383,389	+1,145	4,246 	+2	370,831	+2,154	8,312	52	72,028	798	25,000,000	4,696,794	5,322,780 	Asia
90	Bosnia and Herzegovina	03-03-2022	371,553	+172	15,484 	+14	192,218		163,851		114,436	4,769	1,702,880	524,477	3,246,816 	Europe
91	Qatar	03-03-2022	357,583	+291	670 		354,030	+348	2,883	18	127,353	239	3,378,036	1,203,088	2,807,805 	Asia
92	Cyprus	03-03-2022	326,611	+2,109	859 	+2	124,370		201,382	60	267,275	703	9,477,138	7,755,419	1,222,002 	Asia
93	Kenya	03-03-2022	323,002	+24	5,640 	+1	303,296	+22	14,066	4	5,794	101	3,381,634	60,665	55,743,011 	Africa
94	Zambia	03-03-2022	313,203	+233	3,955 	+2	307,332	+68	1,916	3	16,278	206	3,276,743	170,303	19,240,706  	Africa
95	Réunion	03-03-2022	302,162		666 		289,069		12,427	41	333,528	735	1,463,269	1,615,164	905,957 	Africa
96	North Macedonia	03-03-2022	298,195	+457	9,036 	+9	285,907	 +627	3,252		143,141	4,337	1,896,139	910,191	2,083,231 	Europe
97	Hong Kong	03-03-2022	293,730	+55,353	1,168 	+178	13,232		279,330	16	38,657	154	36,260,319	4,772,156	7,598,310 	Asia
98	Albania	03-03-2022	271,825	+123	3,474 	+2	266,301	+282	2,050	13	94,628	1,209	1,746,906	608,135	2,872,561 	Europe
99	Algeria	03-03-2022	265,079	+69	6,843 	+3	177,672	+89	80,564	13	5,869	151	230,861	5,111	45,169,543 	Africa
100	Botswana	03-03-2022	263,950		2,619 		259,434		1,897	1	108,591	1,077	2,026,898	833,881	2,430,679 	Africa
101	Nigeria	03-03-2022	254,598	+28	3,142 		 249,138	+48	2,318	11	1,186	15	4,442,964	20,699	214,643,298 	Africa
102	Zimbabwe	03-03-2022	237,503	+632	5,396 	+1	227,008	+276	5,099	12	15,601	354	2,090,217	137,304	15,223,268 	Africa
103	Uzbekistan	03-03-2022	236,596	+95	1,637 	+1	233,413	+317	1,546	23	6,902	48	1,377,915	40,199	34,277,055 	Asia
104	Montenegro	03-03-2022	230,512	+149	2,682 		226,485	+203	1,345	60	366,942	4,269	 1,172,921	1,867,120	628,198 	Europe
105	Mozambique	03-03-2022	225,080	+17	2,193 	+1	219,863	+225	3,024	13	6,881	67	1,272,590	38,902	32,712,596 	Africa
106	Kyrgyzstan	03-03-2022	200,556	+29	2,960 	+2	195,368	+94	2,228	131	29,918	442	1,907,195	284,510	6,703,444 	Asia
107	Luxembourg	03-03-2022	184,862	+1,060	993 	+1	174,278	+550	9,591	6	287,527	1,544	4,076,009	6,339,671	642,937 	Europe
108	Afghanistan	03-03-2022	174,073	+55	7,617 	+6	156,893	+251	9,563	1,124	4,310	189	892,518	22,099	40,387,748 	Asia
109	Maldives	03-03-2022	171,114	+459	297 		155,973	+540	14,844	 25	307,539	534	2,192,340	3,940,244	556,397 	Asia
110	Uganda	03-03-2022	163,301	+26	3,588 		100,021	+10	59,692	35	3,392	75	2,465,948	51,220	48,144,278 	Africa
111	Ghana	03-03-2022	159,891		1,442 		157,782		667	1	4,973	45	2,321,483	72,202	32,152,763 	Africa
112	Namibia	03-03-2022	157,275	+23	4,009 	+2	152,787	+93	479	5	60,085	1,532	957,442	365,781	2,617,526 	Africa
113	El Salvador	03-03-2022	156,364		4,077 	+3	132,410		19,877	153	23,906	623	1,758,939	268,921	6,540,733 	North America
114	Laos	03-03-2022	143,240	+273	623 		7,660		134,957	 	19,223	84	1,002,806	134,580	7,451,392 	Asia
115	New Zealand	03-03-2022	142,918	+24,106	56 		18,748	+135	124,114		28,572	11	6,728,049	1,345,045	5,002,100 	Australia/Oceania
116	Iceland	03-03-2022	135,747	+2,236	65 		75,685		59,997	4	393,546	188	1,762,820	5,110,616	344,933 	Europe
117	Cambodia	03-03-2022	131,004	+415	3,032 		124,627	+450	3,345		7,659	177	2,866,490	167,588	17,104,339 	Asia
118	Rwanda	03-03-2022	129,533	+17	1,457 		45,522		82,554	1	9,605	108	4,866,850	360,865	13,486,604 	Africa
119	Trinidad and Tobago	03-03-2022	128,691	+546	3,637 	+5	102,736		22,318	18	91,462	2,585	634,632	451,041	1,407,039 	North America
120	Jamaica	03-03-2022	128,079	+26	2,814 		77,593	+606	47,672	25	42,941	943	856,003	286,989	2,982,701 	North America
121	Guadeloupe	03-03-2022	126,642		837 		2,250		123,555	19	316,417	2,091	938,039	2,343,703	400,238 	North America
122	Cameroon	03-03-2022	119,240		1,923 		117,089		228	13	4,313	70	1,751,774	63,365	27,645,666 	Africa
123	Martinique	03-03-2022	115,951		895 		104		114,952	10	309,384	2,388	707,420	1,887,561	374,780 	North America
124	China	03-03-2022	109,750	+224	4,636 		102,115	+98	2,999	19	76	3	160,000,000	111,163	1,439,323,776 	Asia
125	Angola	03-03-2022	98,746		1,900 		96,680		166		2,857	55	1,429,452	41,353	34,567,212 	Africa
126	DRC	03-03-2022	86,039		1,335 		50,930		33,774		914	14	846,704	8,999	94,091,682 	Africa
127	Senegal	03-03-2022	85,712	 +13	1,960 		83,664	+13	88	4	4,904	112	1,017,201	58,198	17,478,250 	Africa
128	Malawi	03-03-2022	85,362	+15	2,617 	+2	75,881	+3	6,864	67	4,278	131	548,601	27,495	19,952,646 	Africa
129	Ivory Coast	03-03-2022	81,518	+35	794 	+1	80,063	+171	661		2,968	29	1,421,267	51,747	27,465,460 	Africa
130	Suriname	03-03-2022	78,294	+78	1,317 		49,358	+1	27,619	3	131,501	2,212	229,216	384,986	595,388 	South America
131	French Guiana	03-03-2022	77,751	+18	391 		11,254		66,106	6	249,549	1,255	596,224	1,913,636	311,566 	South America
132	Brunei 	03-03-2022	71,649	+3,887	129 	+2	38,325	+2,112	33,195		161,206	290	717,784	1,614,968	444,457 	Asia
133	Malta	03-03-2022	71,455	+94	606 	+1	69,700	+70	1,149	3	161,115	1,366	1,211,456	2,731,568	443,502  	Europe
134	Eswatini	03-03-2022	69,211	+20	1,390 		67,696	+6	125	11	58,645	1,178	479,168	406,015	1,180,174 	Africa
135	French Polynesia	03-03-2022	67,651		641 		N/A	N/A	N/A	7	238,533	2,260			283,613 	Australia/Oceania
136	Fiji	03-03-2022	63,999	+7	834 		62,008	+100	1,157		70,540	919	497,559	548,415	907,267 	Australia/Oceania
137	Madagascar	03-03-2022	63,659		1,366 		58,677		3,616	61	2,205	47	398,434	13,798	28,875,793 	Africa
138	Guyana	03-03-2022	62,971	+25	1,222 	+2	61,327	+60	422	8	79,421	1,541	541,736	683,254	792,876  	South America
139	Sudan	03-03-2022	61,512	+24	3,910 	+1	40,329		17,273		1,350	86	562,941	12,358	45,553,439 	Africa
140	Mauritania	03-03-2022	58,638		979 		57,618	 +7	41	30	12,083	202	749,041	154,344	4,853,056 	Africa
141	Belize	03-03-2022	56,816	+43	650 		54,992	+139	1,174	6	138,695	1,587	503,696	1,229,585	409,647 	North America
142	Cabo Verde	03-03-2022	55,889	+2	401 		55,416	+1	72	23	98,736	708	400,982	708,391	566,046 	Africa
143	Barbados	03-03-2022	55,543	+158	316 		53,621	+197	1,606		192,884	1,097	587,777	2,041,169	287,961 	North America
144	New Caledonia	03-03-2022	55,502	+646	301 	+1	47,969	+438	7,232	47	191,340	1,038	98,964	341,173	290,070 	Australia/Oceania
145	Syria	03-03-2022	54,744	+80	3,082 	+3	47,525	+195	4,137		3,007	169	146,269	8,033	18,208,268 	Asia
146	Channel Islands	03-03-2022	52,593	+308	144 		49,345	+300	3,104		297,922	816	1,209,938	6,853,891	176,533 	Europe
147	Gabon	03-03-2022	47,543		303 		46,561		679	1	20,553	131	1,571,354	679,313	2,313,152 	Africa
